2675,685.674
2686,447.618
2694,411.339
2700,506.974
2704,840.059
2709,549.013
2711,409.902
2714,507.862
2731,488.907
2732,142.043
2741,254.755
2748,449.651
2749,302.614
2765,1004.26
2771,177.288
2773,355.581
2781,545.655
2811,904.782
2827,563.698
2848,449.261
2861,500.447
2873,431.819
2883,761.194
2884,528.063
2886,310.512
2890,472.587
2894,838.899
2898,282.992
2902,441.062
2919,346.806
2926,412.806
2935,405.845
2940,788.631
2941,347.714
2950,972.688
2951,733.649
2959,379.592
2992,135.237
2995,549.962
3004,411.285
3006,604.892
3016,398.606
3017,454.113
3026,271.064
3029,706.396
3034,349.997
3039,160.382
3042,483.659
3043,263.958
3045,370.078
3051,305.303
3064,375.491
3065,485.842
3072,839.974
3084,282.261
3105,329.659
3107,432.388
3124,126.374
3138,313.092
3152,257.493
3155,93.2846
3158,256.271
3165,411.511
3167,423.657
3183,409.995
3191,296.282
3200,558.269
3202,761.773
3208,189.448
3242,327.884
3263,276.244
3264,522.038
3265,500.391
3266,551.278
3272,358.582
3289,900.592
3299,478.437
3305,401.128
3310,239.588
3316,455.584
3317,250.799
3322,821.246
3326,625.621
3344,469.419
3353,517.129
3362,479.462
3363,565.577
3368,1019.72
3393,617.087
3395,726.308
3409,352.793
3410,606.546
3412,532.752
3425,473.931
3426,972.874
3435,272.049
3443,277.708
3447,128.305
3451,370.513
3454,597.876
3455,455.352
3456,383.542
3468,671.913
3479,350.261
3482,323.149
3484,889.811
3495,523.177
3498,880.736
3506,346.142
3514,737.882
3524,302.142
3529,325.582
3544,914.72
3563,254.466
3577,607.292
3587,235.517
3591,119.667
3602,419.385
3605,411.933
3614,124.494
3616,456.742
3617,673.673
3620,223.198
3628,393.256
3633,255.598
3634,287.603
3642,391.193
3644,771.658
3647,209.441
3651,525.308
3654,396.814
3655,899.854
3658,397.214
3667,882.873
3669,306.54
3676,469.856
3687,302.997
3689,169.552
3694,565.727
3706,263.335
3712,366.45
3723,689.112
3742,253.46
3782,571.886
3791,348.93
3800,976.726
3815,710.018
3820,379.757
3821,702.783
3822,420.617
3823,456.826
3834,338.001
3842,253.106
3863,766.144
3868,317.495
3874,693.188
3904,311.553
3909,356.712
3923,965.089
3926,430.866
3929,583.917
3932,528.787
3935,794.428
3950,427.518
3951,429.684
3958,566.245
3964,529.426
3991,712.754
4002,300.718
4013,271.488
4016,161.913
4021,439.952
4040,477.186
4050,338.608
4051,607.613
4073,827.086
4074,464.256
4081,484.535
4097,325.883
4102,389.916
4105,223.967
4107,670.609
4109,435.086
4121,230.274
4134,260.279
4136,544.18
4137,433.938
4139,610.583
4143,703.21
4155,80.6764
4163,959.997
4168,893.219
4184,340.987
4185,366.294
4200,469.261
4203,785.474
4204,395.059
4216,461.776
4225,306.076
4231,492.499
4235,395.275
4236,699.05
4238,373.626
4242,158.502
4259,812.473
4264,317.528
4274,493.7
4298,419.614
4307,187.817
4311,363.035
4327,1028.08
4328,167.841
4337,537.572
4355,1005.28
4358,209.07
4359,470.572
4361,105.731
4363,598.61
4370,327.319
4374,259.138
4378,324.42
4379,495.173
4381,279.858
4385,594.533
4391,849.292
4405,412.859
4408,331.842
4410,483.289
4422,492.811
4424,231.278
4437,301.391
4440,660.811
4441,251.232
4453,79.6448
4458,549.915
4459,597.226
4465,492.274
4471,458.746
4478,109.56
4486,361.829
4497,975.601
4510,712.071
4514,457.866
4523,463.592
4537,426.132
4541,607.53
4548,583.193
4557,904.447
4560,472.173
4572,579.645
4573,364.09
4579,303.416
4582,389.051
4593,239.825
4613,580.492
4622,204.826
4633,256.904
4636,598.985
4644,329.413
4648,252.61
4650,386.643
4659,315.029
4660,173.277
4667,482.961
4673,1034.61
4676,478.417
4677,126.769
4689,392.282
4691,502.186
4693,387.74
4698,590.744
4702,273.45
4707,623.67
4708,660.682
4719,694.083
4732,453.413
4733,533.171
4739,468.87
4740,549.789
4748,299.035
4751,163.575
4756,207.374
4762,469.533
4774,773.607
4786,439.347
4792,372.613
4799,294.569
4804,252.591
4810,460.941
4816,431.185
4822,401.447
4824,573.662
4829,443.457
4832,869.289
4837,200.672
4839,633.545
4844,430.029
4846,499.309
4847,448.018
4853,501.874
4861,264.181
4863,1080.62
4874,296.106
4881,445.726
4903,450.435
4907,191.832
4909,587.59
4910,278.074
4917,196.378
4923,352.667
4927,726.24
4929,424.369
4935,258.281
4946,230.08
4952,330.338
4954,303.193
4960,359.825
4964,546.85
4973,286.373
4976,406.664
4984,1003.59
4985,427.645
4988,617.825
5002,493.313
5004,520.031
5040,608.653
5048,943.823
5061,334.838
5065,653.486
5081,250.17
5084,359.588
5086,585.093
5087,299.135
5091,288.725
5123,330.288
5126,566.737
5136,520.606
5139,498.427
5145,1088.47
5147,678.626
5150,401.92
5152,320.899
5159,399.249
5161,953.208
5169,708.7
5181,661.676
5187,751.402
5188,336.884
5191,356.502
5198,207.491
5219,361.562
5233,749.667
5239,410.929
5244,235.15
5246,311.966
5248,287.659
5258,733.904
5271,419.992
5273,803.212
5277,161.873
5284,405.083
5291,719.497
5292,389.363
5308,482.936
5311,518.758
5320,587.481
5329,608.972
5335,880.223
5348,448.19
5364,234.958
5366,458.31
5367,471.8
5370,348.441
5377,468.226
5378,576.879
5380,250.567
5387,510.892
5390,320.835
5394,88.0829
5397,501.825
5423,781.816
5426,320.639
5429,306.781
5436,459.854
5437,120.278
5453,535.023
5462,307.805
5465,667.1
5471,328.868
5477,652.355
5480,596.013
5485,618.847
5489,259.796
5495,365.779
5512,421.361
5517,261.517
5519,354.859
5527,420.804
5530,400.262
5533,227.181
5535,840.75
5540,464.537
5545,431.547
5547,534.465
5548,336.722
5552,450.06
5556,319.056
5572,500.496
5579,1008.26
5592,817.557
5594,300.653
5600,852.481
5601,253.27
5604,207.051
5608,814.634
5611,936.141
5613,307.702
5621,237.64
5627,337.351
5638,799.518
5640,282.714
5642,803.284
5656,811.682
5671,507.046
5684,767.794
5687,206.531
5702,499.524
5704,731.34
5708,157.081
5714,992.524
5725,632.053
5733,870.204
5738,583.188
5752,594.752
5758,602.698
5760,462.707
5777,822.414
5785,269.041
5790,487.395
5792,522.987
5794,481.858
5797,558.327
5800,483.188
5809,448.312
5815,515.362
5818,330.728
5824,445.944
5830,448.971
5838,252.431
5840,274.487
5841,402.073
5843,344.392
5844,739.423
5859,516.403
5865,499.973
5866,521.16
5871,807.91
5874,270.776
5889,286.332
5891,718.461
5892,1063.01
5894,448.914
5900,476.363
5911,430.683
5921,586.995
5932,563.647
5933,96.5116
5935,365.005
5936,349.872
5940,922.973
5953,991.449
5975,466.144
5978,394.229
5980,543.644
5990,702.046
5992,491.51
6000,679.469
6001,681.88
6002,905.924
6007,541.4
6009,304.773
6018,719.85
6031,176.108
6034,253.322
6054,396.962
6059,521.752
6060,457.249
6071,324.769
6072,546.82
6075,465.344
6086,259.564
6098,616.491
6103,317.765
6112,433.085
6119,516.888
6121,363.143
6133,1117.8
6139,487.946
6140,586.967
6157,254.4
6160,171.459
6161,450.942
6166,313.5
6168,522.715
6172,206.927
6173,471.53
6177,256.191
6195,651.937
6200,350.258
6212,646.611
6214,396.644
6221,397.802
6232,148.961
6272,743.398
6275,69.1612
6278,67.2611
6307,319.798
6314,393.133
6324,419.251
6328,298.739
6339,911.748
6345,447.627
6376,338.188
6377,198.219
6395,463.401
6400,480.302
6405,265.468
6406,538.005
6409,481.638
6410,197.902
6413,496.716
6420,578.033
6425,452.664
6429,977.629
6430,310.021
6435,646.511
6442,598.175
6444,820.248
6463,540.112
6473,173.99
6482,317.539
6491,488.172
6498,520.11
6501,456.167
6503,613.604
6522,321.141
6525,807.666
6526,573.732
6528,718.45
6530,368.984
6535,406.47
6562,423.967
6563,947.184
6572,257.306
6600,418.459
6607,358.175
6611,579.881
6614,468.423
6629,391.604
6635,533.519
6647,606.249
6663,645.097
6666,970.817
6669,596.262
6671,619.457
6689,704.836
6704,698.527
6711,233.164
6722,359.606
6731,401.921
6732,481.793
6738,199.736
6752,575.617
6753,599.772
6757,295.475
6775,401.938
6776,270.753
6777,416.435
6779,262.403
6780,814.358
6781,918.004
6790,484.846
6796,445.604
6797,664.795
6801,469.883
6833,149.017
6869,467.831
6876,408.526
6883,356.129
6888,630.738
6889,889.553
6890,930.544
6895,740.274
6897,799.35
6911,325.512
6921,132.571
6934,400.272
6939,283.153
6940,607.879
6941,551.317
6942,529.952
6945,965.167
6947,722.51
6948,312.614
6957,567.833
6960,575.358
6973,778.991
6974,343.946
6980,648.008
6981,787.188
6986,253.72
6993,662.047
6995,541.886
6999,715.901
7011,709.075
7017,466.022
7018,362.39
7029,959.664
7031,538.07
7035,524.92
7054,686.257
7064,462.917
7068,323.857
7074,419.949
7111,450.898
7112,679.199
7115,641.968
7116,759.474
7119,790.105
7127,962.597
7129,415.565
7131,266.459
7133,243.402
7138,457.859
7147,239.737
7151,892.93
7152,322.668
7153,511.814
7154,450.309
7157,289.709
7160,157.332
7161,1015.75
7185,362.322
7186,664.229
7188,262.339
7190,683.242
7195,358.339
7211,145.795
7235,134.391
7236,388.937
7238,467.173
7241,213.926
7258,253.277
7264,477.963
7272,346.851
7275,760.73
7277,836.745
7289,688.288
7290,777.691
7293,590.014
7296,278.547
7302,1099.92
7303,456.387
7306,314.056
7308,343.997
7309,510.374
7315,406.095
7316,207.98
7327,673.152
7335,348.496
7366,453.969
7367,600.987
7375,401.937
7377,681.854
7382,883.656
7392,759.853
7393,578.233
7395,319.523
7399,291.458
7401,202.359
7417,565.584
7419,529.818
7427,517.268
7433,767.673
7448,272.516
7457,712.14
7459,154.644
7472,453.504
7480,379.53
7490,795.701
7495,203.953
7500,349.642
7510,609.484
7514,315.012
7526,532.196
7551,386.252
7554,658.956
7567,368.376
7580,242.965
7584,541.728
7585,368.138
7608,1019.9
7610,826.888
7620,629.306
7629,404.279
7640,146.466
7666,783.962
7669,571.439
7676,246.386
7691,502.736
7692,452.684
7712,494.709
7713,330.776
7725,693.899
7730,181.415
7733,180.538
7736,392.863
7737,847.155
7739,920.377
7740,611.543
7752,180.859
7763,401.656
7764,936.206
7776,643.482
7792,335.289
7793,770.033
7796,683.559
7799,391.404
7800,252.698
7804,553.602
7807,396.995
7809,522.927
7813,637.907
7816,361.64
7817,312.836
7824,399.542
7828,610.067
7831,783.684
7834,593.964
7838,361.961
7849,472.383
7853,856.796
7872,923.148
7875,921.377
7876,283.524
7877,198.425
7883,879.893
7899,531.655
7906,401.763
7911,519.598
7927,238.756
7930,424.861
7931,322.359
7937,720.157
7943,875.006
7945,604.655
7955,315.008
7962,869.757
7968,483.515
7979,666.985
7980,885.09
7985,221.807
7991,585.632
7992,276.618
7994,313.775
8009,349.987
8010,671.616
8026,410.525
8030,271.364
8040,541.244
8046,644.947
8047,522.891
8049,242.542
8057,512.425
8063,713.917
8070,838.057
8077,935.297
8085,430.024
8093,847.441
8112,291.817
8127,431.671
8130,250.168
8131,202.801
8142,855.272
8157,394.652
8165,590.792
8167,555.47
8170,587.025
8199,412.257
8208,452.293
8216,419.187
8222,492.571
8223,180.2
8227,216.13
8228,78.2738
8230,716.863
8244,355.32
8255,403.688
8265,300.582
8266,686.696
8275,711.488
8287,636.809
8295,472.997
8296,784.985
8313,159.008
8315,847.185
8318,545.712
8325,590.034
8334,81.2806
8338,879.896
8348,441.837
8359,234.873
8360,553.505
8366,691.822
8378,507.409
8383,420.093
8407,320.343
8408,559.272
8414,407.414
8418,743.87
8427,157.436
8436,572.615
8437,307.594
8442,569.532
8443,395.161
8444,260.913
8447,348.179
8449,86.8707
8463,254.544
8464,357.469
8486,528.868
8492,168.666
8493,457.211
8496,486.798
8501,252.453
8507,480.648
8509,325.803
8525,565.165
8557,423.37
8572,354.458
8573,445.124
8577,442.73
8580,259.048
8582,495.845
8588,352.667
8592,360.263
8595,971.222
8596,514.432
8606,302.587
8609,322.553
8619,450.965
8623,355.76
8629,518.942
8630,531.563
8631,414.045
8632,814.148
8633,355.565
8637,508.815
8646,868.217
8664,1114.46
8671,467.039
8672,1086.75
8681,352.891
8682,590.313
8689,607.575
8690,283.025
8710,623.075
8713,245.032
8719,577.889
8736,584.708
8738,320.273
8741,579.957
8744,322.726
8759,347.576
8766,390.158
8768,726.993
8772,305.525
8775,484.998
8777,512.12
8781,718.071
8783,309.862
8798,845.846
8804,693.992
8806,318.818
8807,157.688
8814,476.627
8833,441.663
8835,597.973
8837,720.648
8839,464.443
8847,394.529
8877,865.749
8879,341.265
8904,650.252
8908,646.431
8912,347.007
8913,411.229
8915,299.85
8918,144.973
8925,393.212
8929,405.992
8940,230.209
8942,799.087
8948,506.604
8949,642.082
8956,557.091
8959,251.21
8974,531.421
8978,329.78
9006,749.084
9011,640.464
9014,410.246
9016,724.606
9019,399.79
9031,529.626
9058,659.745
9070,338.503
9074,446.87
9087,356.638
9095,435.11
9102,162.943
9105,575.323
9111,645.228
9117,520.986
9122,673.561
9123,664.206
9132,678.143
9148,723.172
9151,438.351
9177,381.186
9200,472.684
9215,266.234
9218,754.278
9220,384.059
9222,536.46
9225,260.468
9243,411.571
9263,350.864
9269,867.719
9278,326.411
9293,345.555
9302,422.998
9321,319.278
9338,396.86
9340,367.932
9349,479.486
9358,300.913
9359,259.059
9363,203.627
9371,403.728
9383,121.279
9386,171.431
9390,211.089
9393,153.027
9402,414.37
9406,329.513
9410,421.993
9416,512.656
9423,630.85
9432,502.69
9435,522.079
9436,258.122
9443,266.043
9447,400.248
9456,309.59
9461,535.743
9462,192.696
9469,523.925
9480,339.996
9489,295.701
9500,439.435
9503,433.582
9511,228.806
9519,550.033
9523,290.161
9527,194.994
9529,932.487
9538,300.727
9566,500.307
9568,962.384
9570,289.081
9579,1127.44
9588,269.16
9619,711.122
9624,846.598
9629,307.859
9630,500.744
9636,469.796
9638,432.107
9641,96.7915
9643,598.587
9645,741.62
9647,559.475
9648,627.56
9649,157.073
9650,632.384
9680,520.04
9684,507.31
9690,238.809
9695,114.683
9696,198.763
9704,496.642
9708,837.965
9719,493.019
9721,318.536
9725,1110.08
9730,589.329
9749,843.946
9753,979.852
9754,269.667
9764,860.214
9766,756.757
9772,470.454
9782,618.49
9786,477.157
9793,344.873
9796,198.528
9819,311.555
9820,489.737
9837,859.468
9841,373.71
9842,208.116
9860,753.683
9872,944.886
9894,317.713
9900,398.921
9903,354.653
9905,443.822
9919,882.238
9921,711.944
9926,896.397
9928,752.341
9932,745.301
9936,527.421
9940,194.305
9958,314.732
9960,410.035
9962,633.623
9973,275.441
9982,366.229
9985,782.065
9998,465.279
9999,273.354
10003,900.227
10014,465.467
10016,335.99
10021,420.113
10035,1019.28
10039,522.815
10047,444.006
10050,367.212
10054,205.822
10059,506.03
10060,852.957
10065,291.515
10084,625.524
10101,833.479
10102,591.824
10106,563.633
10128,184.248
10135,264.915
10143,618.171
10146,271.208
10147,136.871
10150,1018.27
10151,330.789
10153,463.773
10155,442.983
10159,594.535
10161,677.441
10162,803.356
10166,258.33
10167,185.559
10173,274.809
10186,325.099
10201,234.856
10202,794.929
10209,228.486
10214,258.845
10215,176.188
10216,331.362
10218,362.228
10227,558.529
10235,172.705
10238,254.44
10247,1016.23
10248,477.441
10254,396.507
10255,253.881
10277,354.819
10279,115.134
10308,1035.57
10310,199.844
10315,399.258
10321,532.934
10324,483.04
10328,564.626
10330,506.495
10334,610.346
10338,583.022
10344,575.573
10348,326.437
10354,947.856
10364,919.728
10367,497.889
10368,558.26
10375,467.961
10376,448.649
10377,385.655
10379,1100.1
10389,411.219
10392,1014.32
10393,240.999
10397,425.461
10407,968.252
10411,147.934
10415,396.98
10421,320.665
10423,498.358
10424,1026.21
10432,137.663
10437,374.727
10438,323.029
10463,393.591
10479,253.433
10505,413.687
10507,316.492
10508,639.777
10514,815.162
10527,180.527
10534,201.626
10548,594.798
10573,299.997
10575,252.805
10580,183.98
10583,204.926
10585,656.373
10587,724.04
10588,537.433
10602,640.856
10606,1077.45
10614,497.274
10620,1104.69
10626,844.352
10627,183.014
10636,478.17
10650,435.07
10658,320.728
10659,183.29
10671,378.075
10698,152.605
10707,242.804
10712,777.352
10733,461.68
10734,627.212
10738,440.606
10742,311.363
10752,560.563
10764,790.994
10770,262.823
10794,185.441
10801,701.371
10824,762.981
10841,749.957
10842,508.507
10844,894.703
10847,520.237
10860,251.779
10878,245.069
10895,525.514
10896,766.138
10909,251.594
10910,158.264
10911,522.956
10915,727.567
10919,454.375
10921,510.475
10935,189.027
10952,489.98
10956,316.673
10969,859.736
10979,422.193
10981,66.6982
10985,155.747
10997,191.112
11000,795.348
11002,407.206
11004,250.419
11009,432.538
11012,264.741
11028,233.738
11031,564.094
11043,257.347
11044,204.192
11050,444.643
11051,628.305
11065,802.727
11074,168.884
11080,406.962
11084,739.887
11105,664.14
11108,358.862
11113,672.839
11121,638.701
11125,1048.23
11135,667.332
11136,399.211
11161,671.543
11166,597.819
11171,588.341
11179,810.634
11184,660.004
11190,500.119
11196,134.335
11199,504.486
11204,752.751
11209,616.163
11212,249.507
11218,391.892
11220,590.383
11228,697.218
11230,840.803
11235,195.067
11254,834.203
11259,200.231
11275,773.359
11283,817.531
11285,415.586
11287,436.208
11293,377.421
11302,542.388
11304,893.442
11325,401.243
11329,254.891
11334,376.891
11344,66.1256
11345,430.855
11367,235.688
11396,303.788
11406,426.795
11412,176.932
11414,161.74
11423,953.081
11427,354.152
11440,431.124
11441,309.088
11470,461.86
11473,511.379
11476,691.029
11482,411.883
11503,388.813
11504,506.335
11508,701.738
11536,608.377
11552,267.391
11570,330.947
11578,588.431
11582,781.203
11583,966.617
11596,561.415
11606,576.717
11608,550.572
11609,242.233
11631,308.819
11632,404.531
11637,513.967
11639,341.675
11659,444.845
11669,559.902
11670,291.859
11683,395.021
11686,307.98
11693,533.518
11694,373.558
11708,445.639
11718,462.248
11727,188.015
11736,645.085
11741,373.778
11745,424.074
11746,432.833
11759,863.28
11763,591.068
11772,780.639
11776,654.424
11780,319.393
11790,522.442
11791,811.381
11794,441.027
11798,432.98
11800,368.105
11809,764.922
11814,128.306
11816,157.985
11818,805.052
11839,345.316
11842,470.882
11854,1038.12
11855,757.998
11857,317.046
11859,1009.73
11862,599.008
11866,888.702
11869,420.296
11870,228.52
11875,164.203
11881,646.831
11887,514.122
11898,540.71
11920,291.852
11921,121.252
11938,161.898
11944,315.425
11948,889.358
11956,215.956
11962,512.386
11971,321.532
11975,875.26
11981,569.556
11986,866.322
11993,1075.95
12008,517.266
12025,725.942
12042,247.149
12043,204.547
12051,487.955
12071,979.014
12073,700.453
12081,419.321
12082,470.024
12085,302.755
12095,765.68
12097,588.043
12100,343.977
12106,731.655
12107,98.8598
12118,846.247
12119,286.88
12122,325.07
12131,325.061
12134,948.084
12139,538.456
12146,1038.53
12151,389.713
12154,679.225
12166,1003.84
12179,408.422
12188,382.375
12189,462.012
12192,848.727
12204,309.458
12205,729.423
12215,467.253
12217,563.112
12224,313.149
12225,633.382
12232,831.158
12236,943.371
12243,524.136
12250,641.668
12254,298.878
12260,406.91
12271,452.786
12281,401.407
12292,268.066
12293,325.107
12296,662.694
12304,1114.35
12311,464.819
12316,363.086
12318,786.146
12321,701.623
12325,511.225
12328,368.825
12350,308.112
12366,470.207
12369,431.089
12385,852.09
12408,455.132
12412,950.441
12430,580.791
12433,509.282
12439,742.664
12444,420.798
12445,620.036
12454,315.214
12472,337.832
12482,389.374
12487,1002.88
12496,516.639
12503,599.405
12506,800.122
12509,188.641
12524,850.637
12529,427.248
12531,626.277
12542,526.583
12553,311.052
12555,916.376
12556,643.64
12569,676.809
12570,243.367
12587,1115.25
12591,220.031
12594,730.392
12602,310.193
12608,353.902
12616,490.171
12624,426.199
12625,487.782
12630,526.018
12634,597.975
12646,379.025
12652,423.545
12653,795.032
12662,209.348
12671,925.939
12678,337.449
12690,948.187
12709,428.349
12721,589.353
12723,592.625
12728,134.754
12729,518.417
12745,632.596
12753,863.133
12764,454.583
12787,203.363
12794,714.199
12802,545.577
12805,607.943
12813,529.817
12829,307.036
12839,448.93
12843,415.464
12850,350.437
12859,493.135
12865,494.235
12868,541.605
12869,449.639
12871,561.896
12872,928.848
12873,749.934
12876,530.012
12891,582.875
12892,859.125
12897,812.817
12903,132.599
12908,225.839
12912,250.811
12917,195.855
12936,776.969
12952,367.601
12957,966.63
12962,676.629
12968,436.767
12970,788.423
12973,304.682
12978,311.179
12979,601.883
12981,423.147
12991,762.645
12993,254.083
12997,543.204
13014,795.582
13026,730.254
13032,384.126
13033,407.996
13042,577.038
13048,325.284
13049,498.916
13063,686.63
13074,922.667
13079,582.386
13100,261.039
13103,587.25
13105,499.923
13106,730.699
13115,495.649
13140,183.424
13145,455.25
13149,547.881
13151,836.382
13170,447.183
13180,540.229
13182,512.213
13183,305.389
13186,701.479
13187,763.634
13197,566.538
13200,936.897
13203,414.501
13221,720.375
13248,965.406
13251,825.709
13254,368.575
13262,623.97
13268,801.044
13269,601.368
13271,364.834
13274,257.225
13275,741.834
13281,440.799
13284,853.814
13298,360.787
13306,273.374
13312,369.032
13315,405.62
13322,483.192
13325,167.209
13327,355.191
13328,194.599
13340,145.357
13343,434.568
13346,375.947
13349,789.178
13350,973.908
13364,645.414
13365,418.034
13370,288.045
13377,690.697
13392,453.681
13401,387.82
13405,387.75
13432,689.805
13437,645.816
13438,352.173
13452,690.308
13455,543.438
13460,480.165
13462,640.076
13470,176.55
13473,652.373
13474,403.069
13482,1072.1
13488,303.214
13493,175.165
13496,271.584
13503,152.627
13507,384.031
13513,824.903
13523,392.285
13533,257.305
13538,643.656
13541,354.912
13555,466.74
13556,610.284
13558,703.3
13560,296.037
13573,197.775
13574,393.15
13578,137.658
13584,368.961
13588,341.673
13589,536.914
13592,260.613
13598,345.965
13599,282.069
13605,454.277
13612,108.473
13616,466.273
13621,427.678
13623,883.045
13627,399.629
13641,405.555
13656,363.481
13669,809.304
13676,652.471
13677,873.597
13684,488.753
13686,987.979
13690,485.011
13693,326.47
13716,571.53
13721,753.995
13724,463.686
13735,615.02
13741,272.74
13743,115.718
13744,495.035
13745,449.656
13751,933.188
13760,453.522
13766,298.938
13767,429.914
13776,525.092
13779,405.433
13784,336.992
13785,533.01
13786,299.949
13790,122.499
13792,426.572
13800,434.612
13808,310.448
13809,730.772
13819,473.724
13822,275.706
13823,361.69
13827,847.347
13830,840.773
13836,771.545
13854,127.318
13860,320.357
13862,235.991
13864,356.307
13885,178.654
13886,285.948
13887,504.085
13902,468.414
13907,513.483
13917,847.314
13924,272.865
13935,471.855
13937,207.749
13945,196.377
