ID,FARE
559,59.9156
560,162.097
561,42.9204
562,49.967
563,55.3178
564,53.5627
565,57.0942
566,90.3914
567,89.829
568,44.432
569,82.2195
570,58.6377
571,47.6798
572,35.4096
573,70.9878
574,90.6778
575,485.644
576,77.3586
577,48.6267
578,126.377
579,60.0771
580,707.285
581,30.317
582,65.3472
583,573.405
584,484.142
585,401.464
586,45.7799
587,929.737
588,426.53
589,33.064
590,112.363
591,766.974
592,66.9452
593,56.1063
594,34.1102
595,31.0859
596,794.964
597,77.264
598,999.269
599,28.3501
600,485.076
601,393.434
602,35.8312
603,81.0444
604,995.386
605,94.9235
606,522.272
607,324.459
608,46.6435
609,18.3498
610,127.153
611,454.174
612,63.9652
613,52.9538
614,10.4716
615,37.5726
616,133.742
617,332.038
618,45.0139
619,274.904
620,272.406
621,30.1706
622,957.828
623,533.27
624,45.3385
625,92.529
626,628.887
627,166.975
628,539.29
629,526.585
630,35.9421
631,88.7706
632,428.07
633,56.6649
634,41.3233
635,714.917
636,180.554
637,920.163
638,76.1786
639,218.221
640,69.5301
641,61.7612
642,75.4315
643,94.7312
644,263.986
645,386.046
646,53.9659
647,89.8184
648,176.83
649,97.8955
650,702.635
651,390.073
652,113.967
653,87.076
654,454.242
655,131.62
656,57.7462
657,46.6978
658,443.472
659,58.3644
660,970.138
661,763.869
662,38.318
663,262.774
664,146.322
665,67.3779
666,117.34
667,244.604
668,84.764
669,142.983
670,46.3401
671,439.747
672,821.228
673,40.1822
674,763.422
675,37.3401
676,33.3925
677,237.406
678,812.017
679,55.2727
680,597.327
681,331.452
682,470.408
683,61.1086
684,656.758
685,160.108
686,310.292
687,697.046
688,33.3616
689,172.89
690,632.85
691,494.561
692,323.126
693,54.0766
694,383.794
695,851.357
696,38.0135
697,107.293
698,286.975
699,63.2942
700,100.993
701,66.9699
702,464.041
703,548.39
704,66.3739
705,589.415
706,82.1665
707,57.4885
708,35.0131
709,78.188
710,59.6109
711,477.393
712,38.597
713,46.7407
714,46.0893
715,51.2155
716,61.9754
717,31.438
718,79.4346
719,50.7678
720,494.798
721,414.773
722,283.014
723,94.4707
724,290.044
725,88.4521
726,53.6308
727,72.7908
728,440.62
729,136.298
730,30.2173
731,339.606
732,937.612
733,31.9391
734,193.805
735,483.378
736,58.415
737,96.0169
738,559.53
739,99.1323
740,498.491
741,32.1416
742,588.201
743,139.687
744,43.6355
745,68.2845
746,626.482
747,33.2155
748,492.806
749,45.3495
750,20.5198
751,73.3672
752,150.523
753,646.019
754,808.651
755,577.452
756,36.8733
757,74.3674
758,64.7899
759,186.978
760,394.416
761,565.672
762,573.846
763,47.2021
764,61.2522
765,642.574
766,77.6309
767,59.7866
768,963.519
769,54.3145
770,549.472
771,92.3363
772,313.806
773,596.03
774,40.8953
775,267.497
776,34.4713
777,252.604
778,70.4386
779,39.0389
780,86.7131
781,493.303
782,45.1801
783,47.6594
784,252.437
785,169.015
786,53.5674
787,93.4245
788,74.9538
789,68.8321
790,567.324
791,77.1224
792,272.973
793,35.1593
794,34.1949
795,47.5454
796,156.315
797,63.2252
798,51.2916
799,254.589
800,57.4244
801,330.502
802,189.544
803,28.4665
804,883.312
805,147.242
806,46.2474
807,72.6564
808,277.483
809,87.8867
810,56.5202
811,470.646
812,562.964
813,50.2604
814,1231.67
815,522.605
816,24.1303
817,704.221
818,602.931
819,163.549
820,305.421
821,791.877
822,96.6318
823,535.605
824,85.1661
825,369.89
826,11.5511
827,75.2089
828,88.5828
829,70.7066
830,55.6377
831,62.7736
832,37.5359
833,294.589
834,78.3779
835,651.546
836,66.4767
837,1068.98
838,68.2408
839,38.8856
840,267.687
841,47.7966
842,60.9623
843,359.765
844,256.337
845,745.981
846,43.0114
847,146.236
848,57.175
849,101.597
850,531.614
851,152.025
852,738.137
853,66.1174
854,703.197
855,66.4124
856,98.7894
857,333.621
858,123.977
859,288.091
860,150.703
861,299.596
862,655.571
863,395.231
864,53.2534
865,35.4766
866,52.7737
867,101.449
868,331.665
869,58.1075
870,609.662
871,46.7025
872,73.0108
873,293.854
874,308.983
875,70.1423
876,31.2057
877,52.3996
878,462.743
879,66.8159
880,53.8958
881,35.3609
882,42.1743
883,52.1942
884,217.558
885,365.357
886,49.9466
887,41.7039
888,217.435
889,66.2377
890,92.2986
891,516.019
892,540.763
893,62.463
894,25.1716
895,45.5984
896,1022.4
897,81.0404
898,59.5972
899,900.709
900,61.815
901,389.991
902,165.255
903,55.6836
904,49.818
905,51.1131
906,48.491
907,53.2145
908,714.821
909,54.7214
910,504.881
911,394.324
912,50.9062
913,373.071
914,325.73
915,41.9369
916,53.0761
917,669.037
918,92.1748
919,69.8082
920,88.2353
921,1009.14
922,483.72
923,73.4713
924,50.8908
925,60.177
926,610.561
927,163.275
928,73.2229
929,309.137
930,231.486
931,994.746
932,337.594
933,160.9
934,44.7426
935,74.3703
936,704.574
937,56.3373
938,32.7583
939,72.4548
940,245.055
941,46.0334
942,861.092
943,889.723
944,72.9417
945,43.6392
946,710.087
947,904.745
948,63.9571
949,247.866
950,307.576
951,378.367
952,1210.52
953,144.913
954,102.939
955,44.0337
956,116.284
957,79.1073
958,45.9399
959,724.604
960,551.204
961,283.632
962,44.2706
963,482.694
964,31.3038
965,64.9311
966,540.578
967,82.8093
968,39.3781
969,46.6856
970,1038.16
971,241.238
972,38.0652
973,87.0886
974,62.6562
975,540.305
976,195.086
977,19.7439
978,439.405
979,1002.37
980,50.7231
981,27.8561
982,152.641
983,123.935
984,394.894
985,43.5515
986,49.3668
987,75.7162
988,24.5894
989,64.5286
990,55.2278
991,874.345
992,20.5022
993,69.8943
994,48.8148
995,76.6906
996,89.3265
997,92.2343
998,146.392
999,63.1165
1000,84.3407
1001,479.233
1002,43.832
1003,50.0661
1004,349.395
1005,851.842
1006,645.083
1007,481.545
1008,45.1637
1009,270.5
1010,35.0353
1011,53.4524
1012,79.4588
1013,304.86
1014,96.5081
1015,761.812
1016,77.9622
1017,859.976
1018,1102.48
1019,65.7416
1020,54.0583
1021,92.7286
1022,267.53
1023,917.081
1024,77.0581
1025,68.7403
1026,87.4488
1027,274.145
1028,74.1849
1029,61.9765
1030,229.921
1031,337.947
1032,887.712
1033,99.1815
1034,142.639
1035,643.589
1036,262.2
1037,92.4635
1038,125.923
1039,30.792
1040,56.8635
1041,476.496
1042,46.9536
1043,108.611
1044,53.2801
1045,45.5564
1046,73.7142
1047,337.036
1048,475.708
1049,776.5
1050,250.023
1051,35.835
1052,615.065
1053,210.216
1054,43.6903
1055,188.338
1056,62.4517
1057,226.512
1058,879.271
1059,70.7888
1060,350.981
1061,144.685
1062,39.3434
1063,174.932
1064,257.941
1065,858.677
1066,50.5008
1067,220.551
1068,542.833
1069,505.153
1070,35.2592
1071,38.3167
1072,56.4078
1073,1064.17
1074,29.087
1075,421.347
1076,51.1728
1077,67.6793
1078,107.523
1079,469.605
1080,430.279
1081,307.666
1082,30.8118
1083,198.241
1084,310.311
1085,67.0357
1086,93.4804
1087,342.612
1088,87.9453
1089,67.3656
1090,43.2518
1091,439.585
1092,625.776
1093,54.9424
1094,99.5688
1095,63.4687
1096,59.1687
1097,361.198
1098,35.0699
1099,490.349
1100,45.5387
1101,240.998
1102,32.5282
1103,84.6019
1104,1003.31
1105,301.847
1106,946.944
1107,353.792
1108,44.5018
1109,94.9677
1110,92.5331
1111,32.9528
1112,116.666
1113,58.3939
1114,87.0354
1115,59.1899
1116,81.1477
1117,417.531
1118,60.9907
1119,62.8622
1120,49.4055
1121,40.7445
1122,942.082
1123,705.956
1124,1045.33
1125,485.223
1126,191.25
1127,31.3255
1128,514.77
1129,564.606
1130,404.403
1131,241.969
1132,55.7711
1133,58.8098
1134,42.6104
1135,155.181
1136,76.779
1137,350.239
1138,238.725
1139,80.1652
1140,859.235
1141,35.4616
1142,38.2006
1143,66.7989
1144,96.2909
1145,317.052
1146,469.461
1147,53.3789
1148,44.8716
1149,839.948
1150,679.685
1151,55.869
1152,236.696
1153,61.9138
1154,46.4552
1155,52.2344
1156,325.988
1157,282.569
1158,64.4702
1159,66.9615
1160,90.1406
1161,405.916
1162,23.6984
1163,115.964
1164,723.982
1165,51.9614
1166,49.3281
1167,395.782
1168,522.963
1169,104.59
1170,52.6685
1171,45.9977
1172,933.649
1173,329.354
1174,44.4055
1175,526.414
1176,59.2931
1177,993.564
1178,269.75
1179,141.767
1180,46.6047
1181,100.421
1182,95.3895
1183,91.824
1184,405.627
1185,324.455
1186,323.893
1187,45.8456
1188,558.772
1189,70.7248
1190,99.4694
1191,48.2137
1192,482.237
1193,55.3941
1194,47.8345
1195,383.136
1196,10.7674
1197,264.651
1198,40.636
1199,252.922
1200,284.065
1201,616.659
1202,987.423
1203,125.643
1204,920.573
1205,650.057
1206,336.965
1207,130.328
1208,59.3324
1209,999.198
1210,48.5145
1211,118.968
1212,553.545
1213,43.813
1214,76.6311
1215,33.2906
1216,101.604
1217,1070.61
1218,80.2933
1219,44.3889
1220,356.789
1221,31.2218
1222,55.0062
1223,41.344
1224,137.37
1225,357.008
1226,32.0474
1227,94.272
1228,284.344
1229,97.1525
1230,747.018
1231,978.474
1232,45.9538
1233,43.3632
1234,376.884
1235,52.9616
1236,49.0294
1237,86.9181
1238,875.583
1239,32.6029
1240,670.078
1241,211.299
1242,331.828
1243,317.654
1244,1219.02
1245,68.8542
1246,64.4376
1247,61.594
1248,428.804
1249,39.2958
1250,108.71
1251,88.1046
1252,362.005
1253,90.3047
1254,114.013
1255,576.657
1256,80.7794
1257,661.129
1258,482.484
1259,318.86
1260,71.7347
1261,675.01
1262,209.385
1263,228.563
1264,359.378
1265,519.612
1266,608.002
1267,935.546
1268,34.1538
1269,62.4747
1270,40.1637
1271,52.6101
1272,87.7337
1273,63.1487
1274,80.4921
1275,74.9339
1276,75.9467
1277,356.435
1278,44.6948
1279,61.1264
1280,40.2084
1281,121.04
1282,456.711
1283,46.5858
1284,49.966
1285,46.6855
1286,69.4717
1287,713.005
1288,17.2279
1289,331.133
1290,449.247
1291,359.915
1292,61.2838
1293,61.2044
1294,153.134
1295,47.7031
1296,309.281
1297,437.031
1298,588.079
1299,198.271
1300,419.22
1301,72.3584
1302,251.772
1303,610.348
1304,283.68
1305,54.3326
1306,367.59
1307,629.117
1308,87.5894
1309,79.4727
1310,35.8075
1311,61.4374
1312,1240.24
1313,56.1981
1314,35.5598
1315,33.9363
1316,53.909
1317,44.5955
1318,625.608
1319,903.897
1320,62.8722
1321,59.3502
1322,83.274
1323,381.632
1324,82.1739
1325,70.1229
1326,509.173
1327,78.8315
1328,113.984
1329,333.263
1330,730.308
1331,330.058
1332,37.2752
1333,104.898
1334,553.972
1335,640.837
1336,128.867
1337,47.4874
1338,786.419
1339,305.013
1340,439.733
1341,489.085
1342,59.4084
1343,58.0798
1344,436.155
1345,149.135
1346,694.773
1347,77.2771
1348,42.3339
1349,60.4971
1350,82.2649
1351,316.553
1352,52.2513
1353,51.0559
1354,521.131
1355,644.271
1356,41.4504
1357,53.1443
1358,544.756
1359,57.1546
1360,273.579
1361,105.406
1362,1308.82
1363,390.982
1364,50.4424
1365,679.424
1366,60.5952
1367,460.747
1368,337.159
1369,109.807
1370,399.258
1371,33.5895
1372,50.1184
1373,62.2037
1374,38.2876
1375,47.3308
1376,836.251
1377,63.5662
1378,75.9135
1379,41.144
1380,642.667
1381,49.7201
1382,500.18
1383,27.8762
1384,32.8917
1385,65.9267
1386,44.5952
1387,73.3376
1388,104.95
1389,99.0115
1390,65.3201
1391,227.485
1392,81.672
1393,54.2182
1394,186.236
1395,52.9273
1396,887.399
1397,79.4941
1398,475.527
1399,30.4288
1400,64.6057
1401,897.868
1402,43.3902
1403,256.185
1404,67.9373
1405,72.8208
1406,33.7142
1407,73.061
1408,1026.7
1409,631.244
1410,463.994
1411,56.979
1412,15.8911
1413,294.636
1414,39.1992
1415,26.3411
1416,92.8813
1417,102.786
1418,43.8954
1419,148.513
1420,542.884
1421,339.247
1422,35.4436
1423,207.054
1424,105.008
1425,54.8862
1426,96.9049
1427,587.213
1428,414.08
1429,49.5321
1430,18.5027
1431,78.4367
1432,384.687
1433,96.0688
1434,64.511
1435,384.922
1436,231.44
1437,61.0782
1438,815.36
1439,39.8497
1440,59.0951
1441,842.1
1442,63.9784
1443,41.6398
1444,95.235
1445,166.254
1446,72.2897
1447,432.325
1448,91.4308
1449,373.495
1450,505.738
1451,72.8615
1452,558.297
1453,416.44
1454,68.905
1455,962.29
1456,43.5109
1457,678.71
1458,281.125
1459,45.565
1460,30.6437
1461,269.939
1462,78.3807
1463,870.831
1464,479.394
1465,502.122
1466,45.5003
1467,53.6146
1468,50.9883
1469,41.1666
1470,68.0169
1471,75.7868
1472,51.726
1473,100.71
1474,309.526
1475,87.6832
1476,523.25
1477,29.9245
1478,78.7176
1479,483.376
1480,1186.84
1481,537.93
1482,54.9897
1483,141.475
1484,572.789
1485,111.304
1486,1300.03
1487,253.282
1488,435.17
1489,596.633
1490,36.6556
1491,36.9045
1492,50.4166
1493,45.6644
1494,326.945
1495,78.2981
1496,56.8446
1497,39.3037
1498,60.6381
1499,608.547
1500,134.563
1501,52.5415
1502,348.699
1503,205.812
1504,309.918
1505,54.2302
1506,415.081
1507,39.8951
1508,626.571
1509,58.7566
1510,1171.45
1511,59.5678
1512,76.4752
1513,129.459
1514,96.9388
1515,565.98
1516,630.151
1517,41.3361
1518,479.978
1519,583.877
1520,352.343
1521,53.3812
1522,424.966
1523,563.757
1524,36.3708
1525,121.601
1526,91.8578
1527,36.7381
1528,84.8701
1529,51.3431
1530,520.275
1531,86.4196
1532,1042.35
1533,33.5519
1534,127.394
1535,348.698
1536,371.113
1537,304.469
1538,83.3326
1539,398.79
1540,74.1261
1541,455.042
1542,68.7431
1543,105.282
1544,40.9693
1545,40.7544
1546,78.5954
1547,370.72
1548,85.3675
1549,84.6474
1550,85.5117
1551,69.141
1552,37.9354
1553,34.7133
1554,484.706
1555,61.6593
1556,975.158
1557,678.841
1558,67.0304
1559,81.2125
1560,285.129
1561,241.192
1562,97.4163
1563,64.9201
1564,39.5787
1565,380.039
1566,70.3722
1567,84.2958
1568,66.3182
1569,231.265
1570,48.8453
1571,48.7726
1572,342.321
1573,62.0866
1574,43.4779
1575,343.619
1576,27.9443
1577,139.95
1578,89.6756
1579,87.1693
1580,88.9619
1581,256.023
1582,95.8019
1583,119.027
1584,262.582
1585,946.446
1586,320.41
1587,411.592
1588,1004.23
1589,127.448
1590,59.8347
1591,157.242
1592,42.8697
1593,45.2522
1594,89.0822
1595,23.5445
1596,44.4916
1597,61.3088
1598,188.841
1599,23.6282
1600,67.7065
1601,531.142
1602,48.6547
1603,47.7403
1604,100.609
1605,60.8569
1606,512.399
1607,530.469
1608,55.9021
1609,40.122
1610,25.5375
1611,25.467
1612,299.035
1613,949.502
1614,57.1389
1615,503.838
1616,397.473
1617,521.054
1618,231.199
1619,29.2094
1620,64.3945
1621,301.857
1622,36.8887
1623,380.078
1624,310.994
1625,596.824
1626,365.24
1627,40.5004
1628,862.336
1629,60.4285
1630,33.2982
1631,82.0859
1632,211.464
1633,218.834
1634,66.8946
1635,34.7378
1636,57.8334
1637,155.783
1638,84.2507
1639,61.5032
1640,45.0056
1641,33.434
1642,418.5
1643,319.129
1644,96.9093
1645,35.7617
1646,37.8781
1647,77.9036
1648,241.091
1649,754.628
1650,203.015
1651,327.327
1652,36.5348
1653,104.585
1654,43.0984
1655,53.338
1656,1030.32
1657,898.08
1658,53.7513
1659,99.6206
1660,67.8511
1661,78.3546
1662,23.8488
1663,45.9836
1664,101.816
1665,52.5647
1666,40.2454
1667,28.2241
1668,100.544
1669,437.58
1670,304.406
1671,70.1797
1672,18.5301
1673,603.024
1674,40.328
1675,568.327
1676,30.4329
1677,59.2352
1678,676.448
1679,39.5667
1680,57.2646
1681,34.4438
1682,36.8079
1683,45.9966
1684,112.215
1685,449.408
1686,863.068
1687,778.564
1688,82.7285
1689,1009.64
1690,113.995
1691,71.9702
1692,656.655
1693,242.528
1694,680.142
1695,767.487
1696,305.641
1697,35.9809
1698,645.213
1699,103.42
1700,109.953
1701,87.2117
1702,29.3123
1703,60.4366
1704,330.145
1705,27.3557
1706,354.315
1707,36.3719
1708,158.13
1709,726.629
1710,433.54
1711,58.9775
1712,90.5459
1713,74.2586
1714,82.6358
1715,47.923
1716,39.2363
1717,506.163
1718,45.5331
1719,56.0892
1720,42.7045
1721,53.0858
1722,207.048
1723,143.3
1724,394.466
1725,38.7511
1726,469.122
1727,69.992
1728,303.146
1729,63.5961
1730,30.1981
1731,989.884
1732,400.309
1733,60.7724
1734,766.41
1735,61.6173
1736,507.404
1737,37.1792
1738,976.71
1739,59.6189
1740,187.467
1741,88.7999
1742,62.4455
1743,61.282
1744,460.989
1745,67.1334
1746,559.945
1747,182.654
1748,80.5287
1749,61.056
1750,46.645
1751,109.953
1752,280.463
1753,608.33
1754,57.6231
1755,123.821
1756,35.7913
1757,484.379
1758,960.09
1759,29.6078
1760,47.3131
1761,82.8955
1762,18.0067
1763,135.365
1764,46.3884
1765,84.7618
1766,47.254
1767,43.1436
1768,491.741
1769,1115.92
1770,115.168
1771,43.5517
1772,68.532
1773,45.834
1774,49.8402
1775,253.273
1776,365.915
1777,26.9906
1778,283.622
1779,87.4585
1780,42.1948
1781,53.0567
1782,356.538
1783,304.62
1784,104.606
1785,289.049
1786,25.9158
1787,40.8837
1788,34.3154
1789,103.465
1790,43.3396
1791,895.095
1792,97.8336
1793,112.548
1794,253.615
1795,50.7483
1796,51.6525
1797,615.27
1798,530.157
1799,71.5789
1800,58.6714
1801,163.686
1802,50.1018
1803,109.475
1804,694.354
1805,355.207
1806,407.059
1807,315.191
1808,44.5454
1809,76.2323
1810,269.23
1811,577.711
1812,70.7897
1813,471.518
1814,30.6499
1815,1048.29
1816,220.385
1817,405.414
1818,46.5869
1819,121.757
1820,188.914
1821,57.022
1822,603.351
1823,253.3
1824,35.1571
1825,44.6617
1826,21.4933
1827,1026.54
1828,36.293
1829,94.9461
1830,224.251
1831,101.717
1832,80.6297
1833,175.04
1834,585.861
1835,677.274
1836,932.531
1837,64.3069
1838,55.7326
1839,373.848
1840,291.115
1841,67.3373
1842,91.7537
1843,998.997
1844,379.154
1845,100.13
1846,38.4086
1847,633.614
1848,480.03
1849,600.169
1850,136.387
1851,89.8811
1852,173.767
1853,42.6273
1854,32.2167
1855,45.3794
1856,85.63
1857,80.8793
1858,64.58
1859,504.311
1860,62.1624
1861,166.002
1862,30.4267
1863,88.6848
1864,322.508
1865,256.783
1866,124.403
1867,53.9044
1868,827.079
1869,98.474
1870,387.424
1871,825.18
1872,108.756
1873,41.5385
1874,34.374
1875,96.8
1876,80.7596
1877,39.0649
1878,247.241
1879,46.722
1880,456.333
1881,51.5687
1882,1167.01
1883,55.0149
1884,507.564
1885,243.69
1886,438.86
1887,153.944
1888,708.914
1889,545.631
1890,67.0754
1891,407.24
1892,439.03
1893,61.4908
1894,94.5784
1895,364.904
1896,47.2239
1897,344.142
1898,529.345
1899,81.3059
1900,62.4827
1901,655.459
1902,266.063
1903,468.477
1904,32.1137
1905,66.7697
1906,29.7035
1907,67.7345
1908,51.5641
1909,87.3977
1910,32.9207
1911,69.8461
1912,404.142
1913,556.065
1914,68.5687
1915,48.7237
1916,93.4999
1917,65.4074
1918,80.4622
1919,71.2514
1920,65.2901
1921,792.589
1922,106.608
1923,30.3574
1924,283.687
1925,498.031
1926,423.307
1927,31.4
1928,442.165
1929,81.5122
1930,55.566
1931,81.7866
1932,53.7839
1933,35.7386
1934,46.202
1935,52.8336
1936,245.759
1937,199.002
1938,188.104
1939,78.9029
1940,95.0202
1941,43.6426
1942,77.3174
1943,62.9811
1944,41.4693
1945,456.378
1946,43.7828
1947,677.883
1948,134.655
1949,319.505
1950,24.8364
1951,36.5958
1952,340.514
1953,391.947
1954,324.475
1955,30.9859
1956,61.9145
1957,27.9878
1958,580.47
1959,60.3296
1960,188.153
1961,431.916
1962,978.12
1963,160.727
1964,40.3228
1965,57.81
1966,50.5549
1967,385.874
1968,69.0518
1969,78.6503
1970,379.106
1971,561.429
1972,1183.29
1973,492.583
1974,80.2289
1975,739.075
1976,33.743
1977,728.697
1978,288.168
1979,65.6863
1980,1277.2
1981,421.523
1982,132.226
1983,532.701
1984,837.3
1985,636.953
1986,298.083
1987,1178.73
1988,330.099
1989,679.698
1990,968.646
1991,31.1086
1992,34.9073
1993,749.008
1994,435.774
1995,61.1443
1996,32.32
1997,304.864
1998,416.12
1999,113.72
2000,503.398
2001,241.135
